Username	UserID	Tweet	Reply_to	Location	Date	Year	Month	Tweet_Translated
NizamuddinRaye7	953005205141913600	South Mumbai District Congress Seva Dal President, Ramesh Raipillia  organized a medical camp for covid 19 check up… 			Sun Aug 16 17:44:57 +0000 2020	2020	8	South Mumbai District Congress Seva Dal President, Ramesh Raipillia  organized a medical camp for covid 19 check up…
AndroidXVll	4523330663	This means if you've had a cold in the past due to coronavirus the antibody test for C19 may be positive and you ma… 			Sun Aug 16 17:44:57 +0000 2020	2020	8	This means if you've had a cold in the past due to coronavirus the antibody test for C19 may be positive and you ma…
matador0201	173900331	"RT @Mippcivzla: #PublicacionesMippCI 📚 | The Coronavirus prevention. Descargue aquí 📥 
#HonorYGloriaDaríoVivas "			Sun Aug 16 17:44:57 +0000 2020	2020	8	"RT @Mippcivzla: #PublicacionesMippCI 📚 | The Coronavirus prevention. Download here 📥
#HonorYGloriaDaríoVivas"
pedrojsandoval	342726627	RT @liusivaya: Gobierno de España: venciendo el coronavirus... 		eu	Sun Aug 16 17:44:56 +0000 2020	2020	8	RT @liusivaya: Government of Spain: defeating the coronavirus ...
OnaRuda2	86236399	"As pessoas só querem que isso tudo acabe logo!

"		Salvador Bahia	Sun Aug 16 17:44:56 +0000 2020	2020	8	People just want this to be over soon!
wulfsethen	1026877875301937153	@canamKim 	319420311.0		Sun Aug 16 17:44:56 +0000 2020	2020	8	@ Kanamkim
LindseyLickteig	364060879	i think the scariest part of my life right now is the fact that the kids i watch go back to school in 2 weeks &amp; tha… 		KCMO	Sun Aug 16 17:44:56 +0000 2020	2020	8	i think the scariest part of my life right now is the fact that the kids i watch go back to school in 2 weeks &amp; tha… 
MickeyDjuric	2557912999		2557912999.0	Regina, Saskatchewan	Sun Aug 16 17:44:55 +0000 2020	2020	8	
PrellNestor	1290418247788113920	@TNwanshi @lolevy6 @donwinslow @realDonaldTrump Probably didn't really get to see him if he has COVID-19, if he did… 	1.2579253093425848e+18		Sun Aug 16 17:44:55 +0000 2020	2020	8	@TNwanshi @lolevy6 @donwinslow @realDonaldTrump Probably didn't really get to see him if he has COVID-19, if he did…
pixelperiodismo	796836576407928832	"Registra Oaxaca 12 mil 302 casos acumulados y 1144 muertes por COVID19

Da click aquí 👇:
 "		Oaxaca, México	Sun Aug 16 17:44:55 +0000 2020	2020	8	"Oaxaca records 12 thousand 302 accumulated cases and 1144 deaths from COVID19

Click here 👇:"
kernpanik	16902857	"RT @MOUGK: Fantastic opportunity ""Postdoc in mathematical/statistical modelling of the COVID-19 pandemic""

"		mare liberum	Sun Aug 16 17:44:55 +0000 2020	2020	8	"RT @MOUGK: Fantastic opportunity ""Postdoc in mathematical/statistical modelling of the COVID-19 pandemic"""
vanessa_hua	145024177	RT @JulieChristineJ: Are Editors Responding to Submissions During Coronavirus? 		San Francisco, CA	Sun Aug 16 17:44:55 +0000 2020	2020	8	RT @JulieChristineJ: Are Editors Responding to Submissions During Coronavirus?
ILNAZIONALISTA3	1286261269482405888	RT @fanpage: Ordinanza sulle #discoteche, il commento del Ministro Speranza 			Sun Aug 16 17:44:55 +0000 2020	2020	8	RT @fanpage: Ordinance on #discos, the comment by Minister Speranza
FanmVayan	1238227746456813575	Over the past several weeks, the coronavirus has killed Americans at six times the average rate in other rich count… 		#IAmNewYork	Sun Aug 16 17:44:55 +0000 2020	2020	8	Over the past several weeks, the coronavirus has killed Americans at six times the average rate in other rich count…
RTenfrancais	3028247758	"#COVID19 

🇮🇹 L'#Italie ferme les discothèques, impose le #masque le soir en public

#coronavirus… "	3028247758.0		Sun Aug 16 17:44:55 +0000 2020	2020	8	"# COVID19

🇮🇹 # Italy closes nightclubs, imposes #masks in the evening in public

# coronavirus ..."
danger_x79	3006879764	Vladimir Putin’s daughter DIES after second dose of COVID vaccine 			Sun Aug 16 17:44:55 +0000 2020	2020	8	Vladimir Putin’s daughter DIES after second dose of COVID vaccine
luisramos19651	752105665204776960	RT @UNoticias: Ifenprodil NP-120 puede salvar los pulmones, órgano más afectado por el covid-19 			Sun Aug 16 17:44:55 +0000 2020	2020	8	RT @UNoticias: Ifenprodil NP-120 can save the lungs, the organ most affected by covid-19
elephantnewsgh	353948650	"*Update No. 15: Measures taken to combat spread of Coronavirus.*

#PresidentAkufoAddoSpeaksOnCoronavirus
#COVID19… "		Ghana	Sun Aug 16 20:44:58 +0000 2020	2020	8	"*Update No. 15: Measures taken to combat spread of Coronavirus.*

#PresidentAkufoAddoSpeaksOnCoronavirus
#COVID19…"
AgathedeLili	864822785436246016	Prince Harry Shares Reminder to Check in on Friends amid 'Stressful' Coronavirus Pandemic 		Cameroon	Sun Aug 16 20:44:58 +0000 2020	2020	8	Prince Harry Shares Reminder to Check in on Friends amid 'Stressful' Coronavirus Pandemic
teambolo56	307424820	RT @TMZ: People Who Refuse COVID-19 Vaccine Could Be Barred from Work and Schools 		Buffalo, NY	Sun Aug 16 20:44:57 +0000 2020	2020	8	RT @TMZ: People Who Refuse COVID-19 Vaccine Could Be Barred from Work and Schools
Kimbraov1	880818095786524673	RT @yogagenie: Andrew Cuomo announces 9/11 Tribute in Light will continue after coronavirus concerns 		Florida, USA	Sun Aug 16 20:44:57 +0000 2020	2020	8	RT @yogagenie: Andrew Cuomo announces 9/11 Tribute in Light will continue after coronavirus concerns
mattkingmedia	3530941334	More than for a vaccine, I’m praying for the power of Jesus’ resurrection to be known and through it Coronavirus de… 			Sun Aug 16 20:44:52 +0000 2020	2020	8	More than for a vaccine, I’m praying for the power of Jesus’ resurrection to be known and through it Coronavirus de…
drphd2k7	16306503	"#Highered &amp; #coronavirus – reopening #colleges/#universities:
#military academies
""We do not have a choice. We must… "		Blacksburg VA USA	Sun Aug 16 20:44:52 +0000 2020	2020	8	"#Highered &amp; #coronavirus – reopening #colleges/#universities:
#military academies
""We do not have a choice. We must… "
Anwar63553244	1206620589626183680	Coronavirus, COVID-19 Live Updates and situation in Pakistan : Dunya News@@ل 			Sun Aug 16 20:44:51 +0000 2020	2020	8	Coronavirus, COVID-19 Live Updates and situation in Pakistan : Dunya News@@ل
pookoo_2000	27873469	RT @morgfair: ⚡️ “How coronavirus complicates California’s worst power shortage in years” by @latimes 		San Francisco, CA	Sun Aug 16 20:44:50 +0000 2020	2020	8	RT @morgfair: ⚡️ “How coronavirus complicates California’s worst power shortage in years” by @latimes
KellyQHicks	256440949	RT @JesusCollegeCam: A statement on 2020 @Cambridge_Uni admissions by the Vice-Chancellor 		Bedfordshire & Cambridgeshire	Sun Aug 16 20:44:50 +0000 2020	2020	8	RT @JesusCollegeCam: A statement on 2020 @Cambridge_Uni admissions by the Vice-Chancellor
rosmith11	95489684	Coronavirus update: Infections are rising in children, CDC says - The Washington Post 		Canada	Sun Aug 16 20:44:50 +0000 2020	2020	8	Coronavirus update: Infections are rising in children, CDC says - The Washington Post
tahitianspecial	193188455	"RT @kerpen: August 12 coronavirus-like illness (CLI) just 2.0% of emergency department visits.
"			Sun Aug 16 20:44:49 +0000 2020	2020	8	RT @kerpen: August 12 coronavirus-like illness (CLI) just 2.0% of emergency department visits.
ATabarrok	287309941	"RT @NAR: China has nine vaccine candidates in clinical trials, including five in Phase 3, the final stage.
"		Virginia	Sun Aug 16 20:44:49 +0000 2020	2020	8	RT @NAR: China has nine vaccine candidates in clinical trials, including five in Phase 3, the final stage.
RealAlisonPoole	730945466855264256	BBC News - Tokyo Olympics: Coronavirus risk raises questions over 2021 Games 		Indiana, USA	Sun Aug 16 20:44:48 +0000 2020	2020	8	BBC News - Tokyo Olympics: Coronavirus risk raises questions over 2021 Games
orion_penticton	1024598382	RT @gatewaypundit: Tucker Carlson: Democrats Are Using Coronavirus Crisis As A Political Weapon (VIDEO) via @gatewa…		Penticton Canada BC	Sun Aug 16 20:44:48 +0000 2020	2020	8	RT @gatewaypundit: Tucker Carlson: Democrats Are Using Coronavirus Crisis As A Political Weapon (VIDEO) via @gatewa…
coastalmom11	18989239	RT @axios: Six states set new highs last week for coronavirus infections recorded in a single day. 		Sanctuary City, CA	Sun Aug 16 20:44:47 +0000 2020	2020	8	RT @axios: Six states set new highs last week for coronavirus infections recorded in a single day.
GranmaSusan	103047208	RT @mayawiley: Can we move New Year’s Eve up on the calendar? We need to end 2020!  		New Jersey	Sun Aug 16 20:44:47 +0000 2020	2020	8	RT @mayawiley: Can we move New Year’s Eve up on the calendar? We need to end 2020!
allgringo	42858599	RT @business: Bill Gates talks with us about coronavirus vaccines, 5G conspiracy theories and hydroxychloroquine 		Japan	Sun Aug 16 20:44:47 +0000 2020	2020	8	RT @business: Bill Gates talks with us about coronavirus vaccines, 5G conspiracy theories and hydroxychloroquine
DebbieAAldrich	57049338	According to article Coronavirus hasn't devastated the homeless as many feared | 		USA 	Sun Aug 16 20:44:46 +0000 2020	2020	8	According to article Coronavirus hasn't devastated the homeless as many feared |
muhammadz_ltd	1293692839847530498	RT @ScienceNews: Did the Russians win the vaccine race? “It’s not a contest, or it shouldn’t be.” 		Bangladesh🇧🇩	Sun Aug 16 20:44:46 +0000 2020	2020	8	RT @ScienceNews: Did the Russians win the vaccine race? “It’s not a contest, or it shouldn’t be.”
hennessyyham	940476633525260288	RT @leilamillersays: My latest on the retaliation many workers fear they’ll face if they speak out about coronavirus safety concerns 		818, Cali	Sun Aug 16 20:44:46 +0000 2020	2020	8	RT @leilamillersays: My latest on the retaliation many workers fear they’ll face if they speak out about coronavirus safety concerns
FollowVote2020	1197338855059443713	@CaseValentine2 @bamableu #unfollowtrump the high numbers he owns are the human lives lost due to the coronavirus.… 	1.264014171827589e+18	Earth	Sun Aug 16 20:44:46 +0000 2020	2020	8	@CaseValentine2 @bamableu #unfollowtrump the high numbers he owns are the human lives lost due to the coronavirus.…
MsNashville	39297925	Screening kids is not enough to keep coronavirus from schools, experts say 		Nashville, TN  USA	Sun Aug 16 20:44:46 +0000 2020	2020	8	Screening kids is not enough to keep coronavirus from schools, experts say
AddConfessions	1059163988779548674	"⁦@AppState_FB⁩
College football: NCAA chief medical officer says fall sports cannot be played safely - Sports Illus… "		North Carolina, USA	Sun Aug 16 20:44:44 +0000 2020	2020	8	"⁦@AppState_FB⁩
College football: NCAA chief medical officer says fall sports cannot be played safely - Sports Illus…"
yates_rob	339667353	Coronavirus triggers gender-based violence, inequality - Health - The Jakarta Post 		London	Sun Aug 16 20:44:44 +0000 2020	2020	8	Coronavirus triggers gender-based violence, inequality - Health - The Jakarta Post
cjhumanrights	1244694425898496000	‘Dr Osterholm also predicts an explosion of cases in the US when students aged between ten and 20 return to educati… 			Sun Aug 16 20:44:42 +0000 2020	2020	8	‘Dr Osterholm also predicts an explosion of cases in the US when students aged between ten and 20 return to educati…
Jafpro_16	760676702829686784	"@Marylovesphones @NYGovCuomo Cuomo murdered New Yorks elderly

"	3051021518.0		Sun Aug 16 20:44:42 +0000 2020	2020	8	@Marylovesphones @NYGovCuomo Cuomo murdered New Yorks elderly
dakotadjac	283649856	RT @WesleyLowery: A Houston woman on being evicted during the coronavirus pandemic - The Washington Post 		Brooklyn, NY	Sun Aug 16 20:44:40 +0000 2020	2020	8	RT @WesleyLowery: A Houston woman on being evicted during the coronavirus pandemic - The Washington Post
sallyparrot	22377473	RT @latimes: Op-Ed: As a doctor on 'MASH,' Hawkeye showed me how to get through this war on the coronavirus (via @l…			Sun Aug 16 20:44:40 +0000 2020	2020	8	RT @latimes: Op-Ed: As a doctor on 'MASH,' Hawkeye showed me how to get through this war on the coronavirus (via @l…
NorthSouthBldrs	1193259075989061635	"RT @MR_PUNJABI: Coronavirus scientist reveals how she fled home to tell the truth
 "		United States	Sun Aug 16 20:44:39 +0000 2020	2020	8	RT @MR_PUNJABI: Coronavirus scientist reveals how she fled home to tell the truth
Annoyed42364256	1198704200445812736	"@renaniel1 @jcho710 @glamelegance The Trump Pandemic
A blow-by-blow account of how the president killed thousands o… "	4622740517.0		Sun Aug 16 20:44:37 +0000 2020	2020	8	"@renaniel1 @jcho710 @glamelegance The Trump Pandemic
A blow-by-blow account of how the president killed thousands o…"
gjp12775	723514907736563713	RT @Telegraph: 🔴  Croatia could be next for the UK's quarantine 'red list' after 151 new cases in the past 24 hours 		Torquay, UK.	Sun Aug 16 20:44:37 +0000 2020	2020	8	RT @Telegraph: 🔴  Croatia could be next for the UK's quarantine 'red list' after 151 new cases in the past 24 hours
KevalSShah	371740277	"UPDATE!! 

As we pass 10,000 signatures, a public message from the Vice-chancellor that shows that our alumni petit… "		Helsinki/London 	Sun Aug 16 20:44:37 +0000 2020	2020	8	"UPDATE!! 

As we pass 10,000 signatures, a public message from the Vice-chancellor that shows that our alumni petit…"
ingemoh	185977718	RT @Independent: Scientists test 14 types of face masks to see which are the best and worst 		Stockholm, Sweden	Sun Aug 16 20:44:37 +0000 2020	2020	8	RT @Independent: Scientists test 14 types of face masks to see which are the best and worst
BriandavisBrian	829021063	"RT @TonyArm2: .         China Lied and Americans Died.

Reading: "		USA	Sun Aug 16 20:44:36 +0000 2020	2020	8	"RT @TonyArm2: .         China Lied and Americans Died.

Reading:"
ZdenekVrozina	169640256	Coronavirus: Test for Covid-19 T cells immunity developed 		Prague	Sun Aug 16 20:44:36 +0000 2020	2020	8	Coronavirus: Test for Covid-19 T cells immunity developed
Jim63828455	1220005874334425088	RT @mayawiley: Can we move New Year’s Eve up on the calendar? We need to end 2020!  			Sun Aug 16 20:44:36 +0000 2020	2020	8	RT @mayawiley: Can we move New Year’s Eve up on the calendar? We need to end 2020!
Angietweets12	80717359	RT @thehill: South Korea sees largest increase in coronavirus cases in months 			Sun Aug 16 20:44:35 +0000 2020	2020	8	RT @thehill: South Korea sees largest increase in coronavirus cases in months
suleskerry	282696635	Gabe Docherty, NHS Lanarkshire public health: “A positive COVID-19 confirmed case identified in a pupil at St Ambro… 	282696635.0		Sun Aug 16 20:44:59 +0000 2020	2020	8	Gabe Docherty, NHS Lanarkshire public health: “A positive COVID-19 confirmed case identified in a pupil at St Ambro…
elephantnewsgh	353948650	"*Update No. 15: Measures taken to combat spread of Coronavirus.*

#PresidentAkufoAddoSpeaksOnCoronavirus
#COVID19… "		Ghana	Sun Aug 16 20:44:58 +0000 2020	2020	8	"*Update No. 15: Measures taken to combat spread of Coronavirus.*

#PresidentAkufoAddoSpeaksOnCoronavirus
#COVID19…"
YaariNews	1282768440462172161	coronavirus in maharashtra: Coronavirus: आज २८८ करोनाबळी, राज्यातील रुग्णसंख्या सहा लाखांच्या उंबरठ्यावर – 11,111 n… 		udupi	Sun Aug 16 20:44:58 +0000 2020	2020	8	coronavirus in maharashtra: Coronavirus: 288 crore victims today, number of patients in the state on the threshold of six lakh - 11,111 n
