Username	UserID	Tweet	Reply_to	Location	Date	Coordinates	Tweet_Translated
DelthiaRicks	732787392722182144	Russia's coronavirus vaccine hasn't been fully tested, and approving it risks not only side effects but a false sen… 		New York	Wed Aug 12 23:44:46 +0000 2020		Russia's coronavirus vaccine hasn't been fully tested, and approving it risks not only side effects but a false sen…
ssharma68	1090948867	Why the hunt for a coronavirus vaccine is the new space race - National | 		जै हिंद की सेना🇮🇳वंदे मातरम्	Wed Aug 12 23:44:45 +0000 2020		Why the hunt for a coronavirus vaccine is the new space race - National |
GailSouthern3	1264895049466368001	Doctors lay out plan to ‘punish’ people who refuse coronavirus vaccine: ‘There is no alternative’ | News | LifeSite 			Wed Aug 12 23:44:45 +0000 2020		Doctors lay out plan to ‘punish’ people who refuse coronavirus vaccine: ‘There is no alternative’ | News | LifeSite
tylervlayne	1274791975540142080	RT @CNBC: Trump signing orders aimed at extending some pandemic relief after Congress fails to reach a deal 			Wed Aug 12 23:44:44 +0000 2020		RT @CNBC: Trump signing orders aimed at extending some pandemic relief after Congress fails to reach a deal
StanOwnsIt	720781480046120960	"RT @danny_ashman: wtf are these complying cops doing? ""just following orders"" isn't good enough.

"		Outside the Matrix	Wed Aug 12 23:44:44 +0000 2020		"RT @danny_ashman: wtf are these complying cops doing? ""just following orders"" isn't good enough."
Scott13657156	1222843140303982593	@THEPUN20 Harmful material on Facebook and Instagram involving child nudity and sexual exploitation, as well as sui… 	1.293285705142227e+18		Wed Aug 12 23:44:44 +0000 2020		@THEPUN20 Harmful material on Facebook and Instagram involving child nudity and sexual exploitation, as well as sui…
vw_ginna	3236541382	"Pelosi: 'People will die' if coronavirus stimulus talks drag into late September
"		Bronx Zoo	Wed Aug 12 23:44:44 +0000 2020		Pelosi: 'People will die' if coronavirus stimulus talks drag into late September
Alonsouru	2719954040	White House, Democrats #FoxNews The Democrats proposed very expensive bills that included l… 			Wed Aug 12 23:44:43 +0000 2020		White House, Democrats #FoxNews The Democrats proposed very expensive bills that included l…
akemmapapa	214603937	Comedian #SarahCooper , who lip-syncs Trump on coronavirus, gets #Netflixspecial | TheHill 			Wed Aug 12 23:44:42 +0000 2020		Comedian #SarahCooper , who lip-syncs Trump on coronavirus, gets #Netflixspecial | TheHill
OptimalLol	1181201137497710592	"Jared Kushner scrapped a national coronavirus strategy because the virus initially hit Democrat states.
Yeah, fuck… "		Leesburg, VA	Wed Aug 12 23:44:41 +0000 2020		"Jared Kushner scrapped a national coronavirus strategy because the virus initially hit Democrat states.
Yeah, fuck…"
TheSciFiBard	22989575	"Phoebe kicking ass &amp; getting shit done LIKE A BOSS yet again! GET IT GIRL! 😎

#StrongFemaleCharacters 💪 
#COVID19… "		www.lightyearsandunicorns.com	Wed Aug 12 23:44:40 +0000 2020		"Phoebe kicking ass &amp; getting shit done LIKE A BOSS yet again! GET IT GIRL! 😎

#StrongFemaleCharacters 💪 
#COVID19… "
KellieJ03539768	962843260833226752	"RT @SaraCarterDC: #NewZealand investigates shipments of frozen seafood as possible source of new #COVID19 outbreak

"		Kentucky 	Wed Aug 12 23:44:40 +0000 2020		RT @SaraCarterDC: #NewZealand investigates shipments of frozen seafood as possible source of new #COVID19 outbreak
hrt6017	3981521259	RT @TomFitton: Deadly and illegal sanctuary policies are immune from #coronavirus shut downs. 		Virginia, USA	Thu Aug 13 02:44:59 +0000 2020		RT @TomFitton: Deadly and illegal sanctuary policies are immune from #coronavirus shut downs.
maria_macaul	3305436433	"RT @marklevinshow: MUST READ AND SHARE
"		Houston, TX	Thu Aug 13 02:44:58 +0000 2020		RT @marklevinshow: MUST READ AND SHARE
brazyyzee	1285328399112822789	IM PREGNANT PRANK.(I GOT FUCKED UP.)#coronavirus #freakystories #FreakyStoryTime #Freakythread #freakythread… 		Ya mom house🤍	Thu Aug 13 02:44:58 +0000 2020		IM PREGNANT PRANK.(I GOT FUCKED UP.)#coronavirus #freakystories #FreakyStoryTime #Freakythread #freakythread…
FormMorm	54957173	@kylamb8 @2020Tyranny @MLevitt_NP2013 Cross immunity from other coronavirus gives partial immunity. If 75% have cro… 	44451545.0	SEMO	Thu Aug 13 02:44:58 +0000 2020		@kylamb8 @2020Tyranny @MLevitt_NP2013 Cross immunity from other coronavirus gives partial immunity. If 75% have cro…
DapperDonkey	158584290	Hey @WGNRadio, what in God's name is on the air right now? The coronavirus conspiracy theory hour? This is irrespon… 		Elburn, IL	Thu Aug 13 02:44:58 +0000 2020		Hey @WGNRadio, what in God's name is on the air right now? The coronavirus conspiracy theory hour? This is irrespon…
cenewman0	417544907	"@TweettheSouth Most of the relevant info is here at the ""Campus student covid-19 protocol"" link (dropbox to powerpo… "	417544907.0	Monroe, Louisiana	Thu Aug 13 02:44:58 +0000 2020		"@TweettheSouth Most of the relevant info is here at the ""Campus student covid-19 protocol"" link (dropbox to powerpo…"
RickandJillFanc	847727070	"RT @marklevinshow: MUST READ AND SHARE
"		Sanford, FL	Thu Aug 13 02:44:57 +0000 2020		RT @marklevinshow: MUST READ AND SHARE
r_gowdySean	1145809114209095681	"RT @HotNewHipHop: The model is making sure she's able to enter the NBA Bubble amid new restrictions. 
"			Thu Aug 13 02:44:56 +0000 2020		RT @HotNewHipHop: The model is making sure she's able to enter the NBA Bubble amid new restrictions.
RogerDa06325885	1282872443422441475	RT @business: LATEST: A sample of a frozen chicken wing imported from Brazil tests positive for coronavirus in China’s Shenzhen city 			Thu Aug 13 02:44:56 +0000 2020		RT @business: LATEST: A sample of a frozen chicken wing imported from Brazil tests positive for coronavirus in China’s Shenzhen city
Acnolog99779063	1148698620126015489	RT @thehill: House Oversight chair introduces bill to freeze Postal Service changes amid coronavirus pandemic 		Washington, DC	Thu Aug 13 02:44:56 +0000 2020		RT @thehill: House Oversight chair introduces bill to freeze Postal Service changes amid coronavirus pandemic
LeAnnaRitter84	1225717915594432512	RT @thedailybeast: Coronavirus found in frozen chicken wings exported from Brazil, authorities in China say 		Victor, NY	Thu Aug 13 02:44:55 +0000 2020		RT @thedailybeast: Coronavirus found in frozen chicken wings exported from Brazil, authorities in China say
lisa67859098	1268742520109924353	"RT @agearan: U.S. reports nearly 1,500 coronavirus deaths, its highest single-day total since mid-May. By @brady_dennis
"			Thu Aug 13 02:44:55 +0000 2020		RT @agearan: U.S. reports nearly 1,500 coronavirus deaths, its highest single-day total since mid-May. By @brady_dennis
tomsullboston	1477707607	RT @CNNPolitics: Fact Check: At briefings, President Trump is settling into a routine of false claims and exaggeration 		Boston, MA	Thu Aug 13 02:44:55 +0000 2020		RT @CNNPolitics: Fact Check: At briefings, President Trump is settling into a routine of false claims and exaggeration
agonisti	797509460134690816	RT @Reuters: New Zealand considers freight as possible source of new coronavirus cluster by @JournoPraveen 		Kaua'i In Spirit & No Bots	Thu Aug 13 02:44:55 +0000 2020		RT @Reuters: New Zealand considers freight as possible source of new coronavirus cluster by @JournoPraveen
RRondo0891	862471241197920257	"Father and son doctors die of coronavirus weeks apart after being hospitalized on Father's Day
"		Boston, MA	Thu Aug 13 02:44:55 +0000 2020		Father and son doctors die of coronavirus weeks apart after being hospitalized on Father's Day
trish_hollman	817540326512590848	"RT @marklevinshow: MUST READ AND SHARE
"		United States	Thu Aug 13 02:44:54 +0000 2020		RT @marklevinshow: MUST READ AND SHARE
Dump_GOP	155119424	"Trump says we have coronavirus under control. Yep with 165,000 dead under control.
"		West Coast 🌴🌴	Thu Aug 13 02:44:54 +0000 2020		Trump says we have coronavirus under control. Yep with 165,000 dead under control.
carimachet	22251459	RT @stltoday: Despite governor's COVID-19 warnings, most Metro East leaders avoid local crackdowns for now 		nyc o public key 	Thu Aug 13 02:44:54 +0000 2020		RT @stltoday: Despite governor's COVID-19 warnings, most Metro East leaders avoid local crackdowns for now
NYanakas	1457970594	@Prendergasm @GovMurphy Let’s focus in on Hong Kong as an example. For months the media has felicitated HK for its… 	1457970594.0		Thu Aug 13 02:44:53 +0000 2020		@Prendergasm @GovMurphy Let’s focus in on Hong Kong as an example. For months the media has felicitated HK for its…
GerbilGun	1292505011092631552	Dining with heaters, blankets and plastic domes? With more than 5,000 Illinois restaurants predicted to close, exte… 		60601	Thu Aug 13 02:44:52 +0000 2020		Dining with heaters, blankets and plastic domes? With more than 5,000 Illinois restaurants predicted to close, exte…
jebocanegra1	242414823	RT @Mamitimes3: At least 97,000 children have tested positive for coronavirus in the last two weeks of July. 			Thu Aug 13 02:44:52 +0000 2020		RT @Mamitimes3: At least 97,000 children have tested positive for coronavirus in the last two weeks of July.
gurule_marcus	3255911990	RT @RealJamesWoods: CA Using $100M of $550M Federal Virus Funds to Put Homeless in Hotels 		United States	Thu Aug 13 02:44:51 +0000 2020		RT @RealJamesWoods: CA Using $100M of $550M Federal Virus Funds to Put Homeless in Hotels
covid19_alerts	1240556073259601920	"RT @brmf_rm: Why we might not get a #coronavirus vaccine
#COVID19  "		Westmont, IL	Thu Aug 13 02:44:50 +0000 2020		"RT @brmf_rm: Why we might not get a #coronavirus vaccine
#COVID19"
TXChiks4Trump	4556881220	"RT @marklevinshow: MUST READ AND SHARE
"		Texas, USA	Thu Aug 13 02:44:49 +0000 2020		RT @marklevinshow: MUST READ AND SHARE
Krnthi5	1031494451804291072	"RT @JustTrollMbbs: 🙏🏻🙏🏻🙏🏻Doctors fr a reason ♥️
#justtrollmbbs #coronavirus "			Thu Aug 13 02:44:49 +0000 2020		"RT @JustTrollMbbs: 🙏🏻🙏🏻🙏🏻Doctors for a reason ♥️
#justtrollmbbs #coronavirus"
Brewcerizer	16597796	"RT @marklevinshow: MUST READ AND SHARE
"		FL	Thu Aug 13 02:44:48 +0000 2020		RT @marklevinshow: MUST READ AND SHARE
cmotsteve	295193397	RT @justinmadders: This is damning... 		The Wirral	Thu Aug 13 02:44:48 +0000 2020		RT @justinmadders: This is damning...
krauspaulusa	371573470	RT @TomFitton: Deadly and illegal sanctuary policies are immune from #coronavirus shut downs. 		AKRON OHIO USA	Thu Aug 13 02:44:47 +0000 2020		RT @TomFitton: Deadly and illegal sanctuary policies are immune from #coronavirus shut downs.
DebbieBragg503	860922101376602113	"RT @aroberts3016: We are now crossing over into the Twilight Zone!!
 "		West Virginia, USA	Thu Aug 13 02:44:47 +0000 2020		RT @aroberts3016: We are now crossing over into the Twilight Zone!!
SPending2020	1262564903878983680	RT @carriemelago: Schools in Memphis can stay open until coronavirus positivity rate hits 25%. Twenty. Five. Percent. 			Thu Aug 13 02:44:46 +0000 2020		RT @carriemelago: Schools in Memphis can stay open until coronavirus positivity rate hits 25%. Twenty. Five. Percent.
ForteJoe	1291524524731707393	RT @JamieCryan: Due To Teacher Shortage And Safety Concerns, Elizabeth, N.J. Public Schools Going Full Remote Learning – CBS New York 			Thu Aug 13 02:44:45 +0000 2020		RT @JamieCryan: Due To Teacher Shortage And Safety Concerns, Elizabeth, N.J. Public Schools Going Full Remote Learning – CBS New York
matheus14lima	62611314	RT @business: LATEST: A sample of a frozen chicken wing imported from Brazil tests positive for coronavirus in China’s Shenzhen city 		Belo Horizonte - Brasil	Thu Aug 13 02:44:45 +0000 2020		RT @business: LATEST: A sample of a frozen chicken wing imported from Brazil tests positive for coronavirus in China’s Shenzhen city
meagan_angus	392488897	RT @kylegriffin1: Boston refused to close schools during the 1918 flu. Then children began to die. 		Unceded Duwamish Territory	Thu Aug 13 02:44:45 +0000 2020		RT @kylegriffin1: Boston refused to close schools during the 1918 flu. Then children began to die.
Broremo	2239106003	Never a Dull Moment in Trump World 			Thu Aug 13 02:44:44 +0000 2020		Never a Dull Moment in Trump World
Fandustry	293027512	#Updates from the show of the #summer — the All In WA #coronavirus #relief #concert - #Entertainment #AcademyAwards		New York	Thu Aug 13 02:44:43 +0000 2020		#Updates from the show of the #summer — the All In WA #coronavirus #relief #concert - #Entertainment #AcademyAwards
CSXisSuperior	1035273467493580805	@Loyalty1309 @atlsportscholar @gary_oldskool @TylerDinucci Still a lower overall mortality rate. And those deaths h… 	173725207.0	South Carolina, USA	Thu Aug 13 02:44:43 +0000 2020		@Loyalty1309 @atlsportscholar @gary_oldskool @TylerDinucci Still a lower overall mortality rate. And those deaths h…
PanickerUma	2661690170	RT @sardanarohit: 97,000 US children test positive for coronavirus in two weeks as schools open 			Thu Aug 13 05:44:59 +0000 2020		RT @sardanarohit: 97,000 US children test positive for coronavirus in two weeks as schools open
TerrytheCensor	1452598400	@Mike_Pence You've killed tens of thousands of Americans through denialism about the coronavirus. Obama killed Bin… 	22203756.0	I live in your conscience.	Thu Aug 13 05:44:58 +0000 2020		@Mike_Pence You've killed tens of thousands of Americans through denialism about the coronavirus. Obama killed Bin…
shubham09210234	2409428989	RT @sardanarohit: 97,000 US children test positive for coronavirus in two weeks as schools open 		Madhya Pradesh, India	Thu Aug 13 05:44:57 +0000 2020		RT @sardanarohit: 97,000 US children test positive for coronavirus in two weeks as schools open
pee_jei	85129453	RT @rapplerdotcom: Where do frontliners find hope these days? #BrandRap 		Manila, Philippines	Thu Aug 13 05:44:55 +0000 2020		RT @rapplerdotcom: Where do frontliners find hope these days? #BrandRap
leftfielder1	1250643061568344065	"RT @EnglishFars: Health Minister: Iran-Made Coronavirus Vaccine in Human Trial Phase
"			Thu Aug 13 05:44:55 +0000 2020		RT @EnglishFars: Health Minister: Iran-Made Coronavirus Vaccine in Human Trial Phase
