index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
9866	AndyVermaut	283604227	Indonesia reports 1,821 new coronavirus cases, 57 deaths 	Diksmuide, België	Mon Aug 17 08:44:35 +0000 2020	2020	8	Indonesia reports 1,821 new coronavirus cases, 57 deaths 	indonesia reports 1,821 cases 57 deaths	51.0333408	2.8647185
9867	notComey	826283663658737666	More than 1,000 people in the US have died of coronavirus nearly every day this month  	Florida, USA	Mon Aug 17 08:44:34 +0000 2020	2020	8	More than 1,000 people in the US have died of coronavirus nearly every day this month  	1,000 people died nearly every day month	27.7567667	-81.4639835
9868	gaytourism	98084901	Forget Recovery: Coronavirus could get 10 times more infectious 	worldwide	Mon Aug 17 08:44:34 +0000 2020	2020	8	Forget Recovery: Coronavirus could get 10 times more infectious 	forget recovery could get 10 times infectious	53.45733965	-2.226958805052226
9869	Thenew84	219705857	RT @SuzanneEvans1: New Zealand: Jacinda Ardern delays election over coronavirus fears Just 58 new Covid cases - not…	Skynyet	Mon Aug 17 08:44:34 +0000 2020	2020	8	RT @SuzanneEvans1: New Zealand: Jacinda Ardern delays election over coronavirus fears Just 58 new Covid cases - not…	@suzanneevans1 zealand jacinda ardern delays election fears 58 cases	No latitude	No longitude
9870	Thingsbyy	1171346010964148224	One in 10 Dutch believe a coronavirus vaccine will come with a micro-chip #rt #subscribe… 	Amsterdam, Netherlands	Mon Aug 17 08:44:34 +0000 2020	2020	8	One in 10 Dutch believe a coronavirus vaccine will come with a micro-chip #rt #subscribe… 	one 10 dutch believe vaccine come micro-chip #rt #subscribe	52.3727598	4.8936041
9871	AndyVermaut	283604227	Russia reports nearly 5,000 new coronavirus cases 	Diksmuide, België	Mon Aug 17 08:44:34 +0000 2020	2020	8	Russia reports nearly 5,000 new coronavirus cases 	russia reports nearly 5,000 cases	51.0333408	2.8647185
9872	AbuDhabiLife	38143799	Abu Dhabi issues Covid-19 guidelines to reopen cinemas in malls 	Abu Dhabi, United Arab Emirate	Mon Aug 17 08:44:34 +0000 2020	2020	8	Abu Dhabi issues Covid-19 guidelines to reopen cinemas in malls 	abu dhabi issues guidelines reopen cinemas malls	51.5005829	-0.1538727
9873	Magna1215Mandy	2881514602	"RT @Adenoughofit: Looks a LOT MORE than HUNDREDS
#ScumMedia 

"	somewhere	Mon Aug 17 08:44:34 +0000 2020	2020	8	"RT @Adenoughofit: Looks a LOT MORE than HUNDREDS
#ScumMedia 

"	@adenoughofit looks lot hundreds #scummedia	34.4420602	117.5295201
9874	Orygun4Rod	821172703725916160	"RT @Orygun4Rod: 
Chinese scientist/PhD defected saying Wuhan virus came from Gov't lab in Wuhan and probably was gen…"	Oregon, USA	Mon Aug 17 08:44:33 +0000 2020	2020	8	"RT @Orygun4Rod: 
Chinese scientist/PhD defected saying Wuhan virus came from Gov't lab in Wuhan and probably was gen…"	@orygun4rod chinese scientist phd defected saying wuhan virus came gov't lab wuhan probably gen	43.9792797	-120.737257
9875	CroftArchitects	571183719	Great news! Applications are open for a NEW £92million Culture Recovery Fund for the Culture Recovery Fund for Heri… 	Staffordshire, UK	Mon Aug 17 08:44:59 +0000 2020	2020	8	Great news! Applications are open for a NEW £92million Culture Recovery Fund for the Culture Recovery Fund for Heri… 	great news applications open £ 92million culture recovery fund culture recovery fund heri	52.824694199999996	-2.0074546723348115
9876	GouldGraham	373820573	"RT @coventrycc: Got symptoms? 

Get tested: 

#StaySafe "	Coventry	Mon Aug 17 08:44:59 +0000 2020	2020	8	"RT @coventrycc: Got symptoms? 

Get tested: 

#StaySafe "	@coventrycc got symptoms get tested #staysafe	52.4081812	-1.510477
9877	KRAANKIT	382110162	RT @scroll_in: Coronavirus: Rajasthan HC suspends work for 3 days after health officials conduct virus tests 	Belur,KOLKATA, WEST, INDIA	Mon Aug 17 08:44:59 +0000 2020	2020	8	RT @scroll_in: Coronavirus: Rajasthan HC suspends work for 3 days after health officials conduct virus tests 	@scroll_in rajasthan hc suspends work days health officials conduct virus tests	22.6302319	88.3586768
9878	TruthTalkingMav	875015986256203777	@JustBro69934531 @SaintBiffy @AaronBower We had to reshuffle a bit when Percy got a knock which didn't help. Our pr… 	London, England	Mon Aug 17 08:44:59 +0000 2020	2020	8	@JustBro69934531 @SaintBiffy @AaronBower We had to reshuffle a bit when Percy got a knock which didn't help. Our pr… 	@justbro69934531 @saintbiffy @aaronbower reshuffle bit percy got knock help pr	51.5073219	-0.1276474
9879	Certicom2	608217025	"Join Us in Telegram:- 
Subscribe Our Youtube Channel:- 
Visit our Web… "	Bengaluru, India	Mon Aug 17 08:44:59 +0000 2020	2020	8	"Join Us in Telegram:- 
Subscribe Our Youtube Channel:- 
Visit our Web… "	join telegram subscribe youtube channel visit web	12.9791198	77.5912997
9880	CarlJCroft	86562779	@educationgovuk's 150,000 extra free laptops for local lockdowns. Pupils will be eligible if their only device is a… 	Stafford, Staffordshire, UK	Mon Aug 17 08:44:59 +0000 2020	2020	8	@educationgovuk's 150,000 extra free laptops for local lockdowns. Pupils will be eligible if their only device is a… 	@educationgovuk 150,000 extra free laptops local lockdowns pupils eligible device	52.8063157	-2.1163818
9881	lamb4congress	1179974039080620033	Sharon Stone’s sister ‘fighting for life’ in hospital with #coronavirus: ‘One of you non-mask wearers did this’ | T… 	Wasilla, AK	Mon Aug 17 08:44:59 +0000 2020	2020	8	Sharon Stone’s sister ‘fighting for life’ in hospital with #coronavirus: ‘One of you non-mask wearers did this’ | T… 	sharon stone sister fighting life hospital one non-mask wearers	61.5824216	-149.4425638
9882	Salmanabidpk	235623846	"salman Abid.mp4
My talk on post Covid 19 scene "	Lahore	Mon Aug 17 08:44:59 +0000 2020	2020	8	"salman Abid.mp4
My talk on post Covid 19 scene "	salman abid mp4 talk post scene	31.5656822	74.3141829
9883	WAJIDHA13708200	1295277552756383744	"@SonuSood Hello sonu sir,
I am wajid hasan from Hyd. After COVID hit, i am not getting salary from the month of Mar… "		Mon Aug 17 08:44:59 +0000 2020	2020	8	"@SonuSood Hello sonu sir,
I am wajid hasan from Hyd. After COVID hit, i am not getting salary from the month of Mar… "	@sonusood hello sonu sir wajid hasan hyd hit getting salary month mar	No latitude	No longitude
9884	zsuzsanna_dr	1058305851260321793	In COVID cases, ACE blockade inhibits the recognition of virus delaying the adaptive fight against the infection. 		Mon Aug 17 08:44:58 +0000 2020	2020	8	In COVID cases, ACE blockade inhibits the recognition of virus delaying the adaptive fight against the infection. 	cases ace blockade inhibits recognition virus delaying adaptive fight infection	No latitude	No longitude
9885	Nomsu__	151627404	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 	Lagos, Nigeria	Mon Aug 17 08:44:58 +0000 2020	2020	8	RT @business: JUST IN: Malaysia detects new coronavirus strain that’s 10 times more infectious 	@business malaysia detects strain 10 times infectious	6.4550575	3.3941795
9886	smbhandari67	2777536411	@globaltimesnews Is it tragic  that the UN has a duplicitous genocidal COVID 19 like entity  that wiped off the Tib… 		Mon Aug 17 08:44:58 +0000 2020	2020	8	@globaltimesnews Is it tragic  that the UN has a duplicitous genocidal COVID 19 like entity  that wiped off the Tib… 	@globaltimesnews tragic duplicitous genocidal like entity wiped tib	No latitude	No longitude
9887	ameegeeee	810116095554318337	Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… 	UK	Mon Aug 17 08:44:58 +0000 2020	2020	8	Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… 	help slow spread identify risk cases sooner self-reporting symptoms daily even	54.7023545	-3.2765753
9888	TRTWorldNow	804605049859145728	Lebanon's health minister calls for two-week lockdown after a spike in Covid-19 cases 	Istanbul, Turkey	Mon Aug 17 08:44:58 +0000 2020	2020	8	Lebanon's health minister calls for two-week lockdown after a spike in Covid-19 cases 	lebanon's health minister calls two-week lockdown spike cases	41.0096334	28.9651646
9889	Samuel_KBF	1252180821026516993	"RT @Scottty87: The BBC actually does some journalism 😱

"		Mon Aug 17 08:44:58 +0000 2020	2020	8	"RT @Scottty87: The BBC actually does some journalism 😱

"	@scottty87 bbc actually journalism 😱	No latitude	No longitude
9890	BlasParejo	736375710	"RT @LaVentanaVB: Actuaciones coordinadas para controlar la transmisión de la COVID-19 

📌 Más de la crisis Covid-19…"		Mon Aug 17 08:44:57 +0000 2020	2020	8	"RT @LaVentanaVB: Coordinated actions to control the transmission of COVID-19

📌 More of the Covid-19 crisis ..."	@laventanavb coordinated actions control transmission 📌 crisis	No latitude	No longitude
9891	ICR_London	441052871	Coronavirus has been challenging for us all, and cancer patients are more vulnerable than ever. ICR researcher Prof… 	London, UK	Mon Aug 17 08:44:57 +0000 2020	2020	8	Coronavirus has been challenging for us all, and cancer patients are more vulnerable than ever. ICR researcher Prof… 	challenging cancer patients vulnerable ever icr researcher prof	51.5073219	-0.1276474
9892	_nicoleee8	4012160602	I feel like Matthew's sister just thinks of me as an expandable babysitter. I understand that with COVID you can't… 	Morgantown, WV	Mon Aug 17 08:44:57 +0000 2020	2020	8	I feel like Matthew's sister just thinks of me as an expandable babysitter. I understand that with COVID you can't… 	feel like matthew's sister thinks expandable babysitter understand can't	39.6296809	-79.9559437
9893	Brdcaster	195971292	RT @CBCOttawa: COVID-19 is here to stay. Here's how to live with it #ottnews #ottawa 	Toronto	Mon Aug 17 08:44:56 +0000 2020	2020	8	RT @CBCOttawa: COVID-19 is here to stay. Here's how to live with it #ottnews #ottawa 	@cbcottawa stay here's live #ottnews #ottawa	43.6534817	-79.3839347
9894	UniofBath	19179395	"The level of public concern over #climatechange has increased - rather than decreased - during the pandemic. 

Rese… "	Bath, England	Mon Aug 17 08:44:56 +0000 2020	2020	8	"The level of public concern over #climatechange has increased - rather than decreased - during the pandemic. 

Rese… "	level public concern #climatechange increased rather decreased pandemic rese	51.3813864	-2.3596963
9896	alandoh90773863	1166714105388027906	@LatestMessiah Interesting analysis but with covid and if brexit a disaster which is a good possibility left wing p… 		Mon Aug 17 08:44:55 +0000 2020	2020	8	@LatestMessiah Interesting analysis but with covid and if brexit a disaster which is a good possibility left wing p… 	@latestmessiah interesting analysis brexit disaster good possibility left wing p	No latitude	No longitude
9897	Alamgir854	1286243191822245888	"@taebokkiii Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your… "	Rangpur,Bangladesh.	Mon Aug 17 08:44:55 +0000 2020	2020	8	"@taebokkiii Great 
#coronavirus #quotes #justiceforjuliekhan #BTS_Dynamite 

Are you looking Logo Designer for your… "	@taebokkiii great #quotes #justiceforjuliekhan #bts_dynamite looking logo designer	25.837227	88.97008543390905
9898	gayatri_th	113810735	RT @business: The coronavirus mutation called D614G has been found to be 10 times more infectious 	Malvern	Mon Aug 17 08:44:55 +0000 2020	2020	8	RT @business: The coronavirus mutation called D614G has been found to be 10 times more infectious 	@business mutation called d614g found 10 times infectious	52.1159559	-2.3258985
9899	1075rosebud1	1248012132	RT @firstdogonmoon: LIBRARIES! YEAH! a cartoon 	Kaurna Country (Port Adelaide)	Mon Aug 17 08:44:55 +0000 2020	2020	8	RT @firstdogonmoon: LIBRARIES! YEAH! a cartoon 	@firstdogonmoon libraries yeah cartoon	No latitude	No longitude
9900	YogitaDevi18	1295254959819116549	Money for each case of covid 19 × 25 lakh cases= lots and lots of money?? #SCpostponeJEE_NEET #NEET #JEE_NEET… 		Mon Aug 17 08:44:55 +0000 2020	2020	8	Money for each case of covid 19 × 25 lakh cases= lots and lots of money?? #SCpostponeJEE_NEET #NEET #JEE_NEET… 	money case × 25 lakh cases lots lots money #scpostponejee_neet #neet #jee_neet	No latitude	No longitude
9901	mazoudemetz	714826728808513536	#coronavirus #GrandEst #COVID19 #Ehpad 		Mon Aug 17 08:44:55 +0000 2020	2020	8	#coronavirus #GrandEst #COVID19 #Ehpad 	#grandest #ehpad	No latitude	No longitude
9902	AnnClar50350655	1273872045961551872	LifePetitions - Petitions for a Culture of Life 		Mon Aug 17 08:44:55 +0000 2020	2020	8	LifePetitions - Petitions for a Culture of Life 	lifepetitions petitions culture life	No latitude	No longitude
9903	cindysembell	1966541706	"RT @soompi: ""#ILAND"" Trainees And Cast Members Test Negative For COVID-19 + Program Resumes Filming
"	Yogyakarta, Indonesia	Mon Aug 17 08:44:55 +0000 2020	2020	8	"RT @soompi: ""#ILAND"" Trainees And Cast Members Test Negative For COVID-19 + Program Resumes Filming
"	@soompi #iland trainees cast members test negative program resumes filming	-7.8011945	110.364917
9904	IGIHE	73877533	Minisiteri y’Ubutegetsi bw’Igihugu yasabye abatuye Umujyi wa Kigali kwitwararika ku mabwiriza yo kwirinda icyorezo… 	Kigali	Mon Aug 17 08:44:54 +0000 2020	2020	8	The Ministry of Local Government has called on the people of the City of Kigali to take care of the epidemic prevention guidelines ...	ministry local government called people city kigali take care epidemic prevention guidelines	-1.92965425	30.134756082021365
