index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
2975	LSchmidtFox5	743699910	Doctor who sounded alarm on coronavirus dies, hospital says | FOX 5 New York #coronavirus  		Thu Feb 06 21:59:50 +0000 2020	2020	2	Doctor who sounded alarm on coronavirus dies, hospital says | FOX 5 New York #coronavirus  	doctor sounded alarm dies hospital says fox york	No latitude	No longitude
2976	dcexaminer	18956073	"Things are getting worse in China.

A top official has ordered authorities go house-to-house and send those infecte… "	Washington, DC	Thu Feb 06 21:59:50 +0000 2020	2020	2	"Things are getting worse in China.

A top official has ordered authorities go house-to-house and send those infecte… "	things getting worse china top official ordered authorities go house-to-house send infecte	38.8949924	-77.0365581
2977	BlogMoraes	3680005815	Blog do Roberto Moraes: Cadeias de Valor Global (CVG) ficam evidentes e expostas com o coronavírus: 	Rio de Janeiro, Brasil	Thu Feb 06 21:59:50 +0000 2020	2020	2	Blog do Roberto Moraes: Global Value Chains (CVG) are evident and exposed with the coronavirus:	blog roberto moraes global value chains cvg evident exposed	-22.9110137	-43.2093727
2978	erictshepherd	39221283	The New Coronavirus Is Affecting Chinese Factories — And The Global Supply Chain 	Tampa, FL/Qingdao, China	Thu Feb 06 21:59:50 +0000 2020	2020	2	The New Coronavirus Is Affecting Chinese Factories — And The Global Supply Chain 	affecting chinese factories — global supply chain	No latitude	No longitude
2979	jin9399aa	1006169433805504512	RT @prismnolight: 뉴욕 지하철에서 남성이 여성을 구타했다고. 동양인 여성이고 마스크를 착용하고 있었다는 이유. 코로나 바이러스보다 인종차별이 더 빠르게 퍼지고 있다. #Newyork #Racism 		Thu Feb 06 21:59:49 +0000 2020	2020	2	RT @prismnolight: A man beat a woman on the New York subway. The reason why she was an Asian woman and was wearing a mask. Racism is spreading faster than the coronavirus. #Newyork #Racism	@prismnolight man beat woman york subway reason asian woman wearing mask racism spreading faster #newyork #racism	No latitude	No longitude
2980	DaPathanGuy	393975448	four new patients tested for coronavirus in Wisconsin, outcomes pending – WITI FOX six Milwaukee 	Islamabad	Thu Feb 06 23:59:59 +0000 2020	2020	2	four new patients tested for coronavirus in Wisconsin, outcomes pending – WITI FOX six Milwaukee 	four patients tested wisconsin outcomes pending – witi fox six milwaukee	33.6938118	73.0651511
2981	korol_koshek	954497565336178688	Number of Confirmed Coronavirus Cases in South Korea Rises to 23: via @SputnikInt	United States	Thu Feb 06 23:59:59 +0000 2020	2020	2	Number of Confirmed Coronavirus Cases in South Korea Rises to 23: via @SputnikInt	number confirmed cases south korea rises @sputnikint	39.7837304	-100.4458825
2982	urkrib	68202765	"🙏🏽RIP🙏🏽

😢It took me some moments before i can reach again for my cp...
so young...&amp;, so selfless.
You will always… "		Thu Feb 06 23:59:59 +0000 2020	2020	2	"🙏🏽RIP🙏🏽

😢It took me some moments before i can reach again for my cp...
so young...&amp;, so selfless.
You will always… "	🙏 🏽 rip 🙏 🏽 😢 took moments reach cp young selfless always	No latitude	No longitude
2983	DeceitinDrugs	55963652	"@PattyHadju  
What changed?
Why  are some evacuees disembarking in #Vancouver, while other will be in 14 day quaran… "		Thu Feb 06 23:59:59 +0000 2020	2020	2	"@PattyHadju  
What changed?
Why  are some evacuees disembarking in #Vancouver, while other will be in 14 day quaran… "	@pattyhadju changed evacuees disembarking #vancouver 14 day quaran	No latitude	No longitude
2984	ShahzadaWaleed6	1219653446598569989	W.H.O. Fights a Pandemic Besides Coronavirus: an ‘Infodemic’ 	PAKISTAN	Thu Feb 06 23:59:59 +0000 2020	2020	2	W.H.O. Fights a Pandemic Besides Coronavirus: an ‘Infodemic’ 	w h fights pandemic besides infodemic	30.3308401	71.247499
2985	iDaveHasQuesti1	1153058412558786560	"RT @Tea_Party_Chris: Follow #CoronaVirus from #JohnsHopkins

"	MAGA Country	Thu Feb 06 23:59:59 +0000 2020	2020	2	"RT @Tea_Party_Chris: Follow #CoronaVirus from #JohnsHopkins

"	@tea_party_chris follow #johnshopkins	43.2621954	-2.9384531
2986	wa_lly666	756426019070959621	"𝐃𝐚𝐁𝐚𝐛𝐲 - 𝐒𝐡𝐮𝐭 𝐔𝐩 𝐟𝐭. 𝐓𝐚𝐤𝐞𝐨𝐟𝐟 (𝐑𝐞𝐦𝐢𝐱)
Check it out 👇👇⬇️⬇️ hope you like it

#DaBaby #Migos… "		Thu Feb 06 23:59:59 +0000 2020	2020	2	"𝐃𝐚𝐁𝐚𝐛𝐲 - 𝐒𝐡𝐮𝐭 𝐔𝐩 𝐟𝐭. 𝐓𝐚𝐤𝐞𝐨𝐟𝐟 (𝐑𝐞𝐦𝐢𝐱)
Check it out 👇👇⬇️⬇️ hope you like it

#DaBaby #Migos… "	𝐃𝐚𝐁𝐚𝐛𝐲 𝐒𝐡𝐮𝐭 𝐔𝐩 𝐟𝐭 𝐓𝐚𝐤𝐞𝐨𝐟𝐟 𝐑𝐞𝐦𝐢𝐱 check 👇 👇 ⬇ ️ ⬇ ️ hope like #dababy #migos	No latitude	No longitude
2987	JoyceGameDev	3222739201	@Jewelhu89285471 @KBASH73 @ADevotedYogi Another development. Chinese scientists ask for patent on Bay Area company'… 	San Francisco,  CA	Thu Feb 06 23:59:59 +0000 2020	2020	2	@Jewelhu89285471 @KBASH73 @ADevotedYogi Another development. Chinese scientists ask for patent on Bay Area company'… 	@jewelhu89285471 @kbash73 @adevotedyogi another development chinese scientists ask patent bay area company	46.8443248	-71.2743272
2988	AfroAmbrosia	31366720	Off-topic but related: The flu is MORE common than the coronavirus. Wash your fucking hands and cover your fucking… 	The Orion Nebula 	Thu Feb 06 23:59:59 +0000 2020	2020	2	Off-topic but related: The flu is MORE common than the coronavirus. Wash your fucking hands and cover your fucking… 	off-topic related flu common wash fucking hands cover fucking	52.7281616	6.987308
2989	Zoe_Digitalmrkt	3412325379	Chinese Crypto Mine Stop or Stall Operations Due to Coronavirus Outbreak  	France	Thu Feb 06 23:59:58 +0000 2020	2020	2	Chinese Crypto Mine Stop or Stall Operations Due to Coronavirus Outbreak  	chinese crypto mine stop stall operations due outbreak	46.603354	1.8883335
2990	lee_myo	2471557792	"RT @Leney_3110: China facing global isolation as first coronavirus death reported outside country
"	Rolling along in Egg Land 	Thu Feb 06 23:59:58 +0000 2020	2020	2	"RT @Leney_3110: China facing global isolation as first coronavirus death reported outside country
"	@leney_3110 china facing global isolation first death reported outside country	No latitude	No longitude
2991	rtinnj	41191819	"📣 New Podcast! ""#CONSERVATIVE-COMMANDOS #TomDelBeccaro #KyleDrennen #IowaCaucuses #StateOfTheUnion #ImpeachmentVote… "		Thu Feb 06 23:59:58 +0000 2020	2020	2	"📣 New Podcast! ""#CONSERVATIVE-COMMANDOS #TomDelBeccaro #KyleDrennen #IowaCaucuses #StateOfTheUnion #ImpeachmentVote… "	📣 podcast #conservative-commandos #tomdelbeccaro #kyledrennen #iowacaucuses #stateoftheunion #impeachmentvote	No latitude	No longitude
2992	MaryAnne2424	893236094988242944	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 		Thu Feb 06 23:59:57 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	No latitude	No longitude
2993	MickeyTulip	2169030391	At least #coronavirus has done one good thing – it could save the #pangolin 	Palo Alto, CA	Thu Feb 06 23:59:57 +0000 2020	2020	2	At least #coronavirus has done one good thing – it could save the #pangolin 	least done one good thing – could save #pangolin	37.4443293	-122.1598465
2994	catgomes10	824201992062898176	@ShantonChang and I discuss the 3 ways the coronavirus outbreak will affect international students and how unis can… 	Melbourne, Victoria	Thu Feb 06 23:59:57 +0000 2020	2020	2	@ShantonChang and I discuss the 3 ways the coronavirus outbreak will affect international students and how unis can… 	@shantonchang discuss ways outbreak affect international students unis	-37.8142176	144.9631608
2995	Blancamoncayod	1206959453872033793	"RT @elespectador: El Espectador le explica: ¿Cómo y a qué países ha llegado el coronavirus?
"	Ecuador	Thu Feb 06 23:59:57 +0000 2020	2020	2	RT @elespectador: El Espectador explains: How and to which countries has the coronavirus reached?	@elespectador espectador explains countries reached	-1.3397668	-79.3666965
2996	77vgErnesto	3268423254	@HillaryClinton Clinton Mafia 💀🔪 you give Coronavirus a run for its money. The constitution / laws was a suggestion… 		Thu Feb 06 23:59:57 +0000 2020	2020	2	@HillaryClinton Clinton Mafia 💀🔪 you give Coronavirus a run for its money. The constitution / laws was a suggestion… 	@hillaryclinton clinton mafia 💀 🔪 give run money constitution laws suggestion	No latitude	No longitude
2997	Lenewstrotteur	814502310378434566	"Les mondes extérieurs sur Switch retardés en raison d'un coronavirus
"	Rennes, France	Thu Feb 06 23:59:57 +0000 2020	2020	2	Outer Worlds on Switch Delayed Due to Coronavirus	outer worlds switch delayed due	48.1113387	-1.6800198
2998	MaryknollFrsBrs	26605705	We pray for all affected by the coronavirus. In other words, for the whole world. And for ourselves. Unlike times o… 	Maryknoll, New York	Thu Feb 06 23:59:56 +0000 2020	2020	2	We pray for all affected by the coronavirus. In other words, for the whole world. And for ourselves. Unlike times o… 	pray affected words whole world unlike times	42.7978895	-77.7033462
2999	CTorres1105	1449984295	RT @CNNEE: ⚠️ ÚLTIMA HORA - Hospital confirma muerte del doctor que advirtió del coronavirus 	Valencia - Venezuela	Thu Feb 06 23:59:56 +0000 2020	2020	2	RT @CNNEE: ⚠️ LAST MINUTE - Hospital confirms death of the doctor who warned of the coronavirus	@cnnee ⚠ ️ last minute hospital confirms death doctor warned	10.1828036	-68.003553
3000	yajairahehe	862778545361350660	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	Mercury	Thu Feb 06 23:59:56 +0000 2020	2020	2	RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. 	@nycjim li wenliang doctor alerted public outbreak dies disease	45.6753463	6.3360129
3001	glorialovera	108676117	RT @ElPitazoTV: Debido al coronavirus, la tienda deportiva Adidas decidió cerrar en #China #6Feb 		Thu Feb 06 23:59:55 +0000 2020	2020	2	RT @ElPitazoTV: Due to the coronavirus, the Adidas sports store decided to close in #China # 6Feb	@elpitazotv due adidas sports store decided close #china 6feb	No latitude	No longitude
3002	quijote321	553002419	RT @Leppard_vk: China enfrenta una escasez de camas para los más de 28 mil pacientes con #coronavirus 	chile puente alto	Thu Feb 06 23:59:55 +0000 2020	2020	2	RT @Leppard_vk: China faces a shortage of beds for the more than 28 thousand patients with #coronavirus	@leppard_vk china faces shortage beds 28 thousand patients	-33.6095279	-70.5754736
3003	Marney_7	1189276526774292481	RT @Complex: The Chinese doctor who blew whistle on the Coronavirus has died: 	About 420km above planet Earth	Thu Feb 06 23:59:55 +0000 2020	2020	2	RT @Complex: The Chinese doctor who blew whistle on the Coronavirus has died: 	@complex chinese doctor blew whistle died	No latitude	No longitude
3004	JohnRobertFinch	60985267	Coronavirus Death Toll Breaks Record Again with 73 Dead in One Day via @BreitbartNews	Rye, Colorado	Thu Feb 06 23:59:54 +0000 2020	2020	2	Coronavirus Death Toll Breaks Record Again with 73 Dead in One Day via @BreitbartNews	death toll breaks record 73 dead one day @breitbartnews	37.9236194	-104.9302662
3005	Shirakamihaku	746284926530551809	"RT @nhk_seikatsu: 新型コロナウイルスの感染予防には手洗いが大切!! 実は半数以上の人が指先に洗い残しがあるそうです。手洗いのポイントを紹介します。#新型コロナウイルス ＃NHKモバイル動画
"	熊本	Thu Feb 06 23:59:54 +0000 2020	2020	2	RT @nhk_seikatsu: Hand washing is important to prevent infection with the new coronavirus! In fact, more than half of people have leftovers on their fingertips. Here are some tips for hand washing. #New coronavirus #NHK mobile video	@nhk_seikatsu hand washing important prevent infection fact half people leftovers fingertips tips hand washing #new #nhk mobile video	32.7833323	130.7333361
3006	Transito_RJO	557644540	#RDRJ RT @bandnewsfmrio: Fiocruz capacita profissionais estrangeiros para combate ao coronavírus. O treinamento oco… 	Rio de Janeiro	Thu Feb 06 23:59:54 +0000 2020	2020	2	#RDRJ RT @bandnewsfmrio: Fiocruz trains foreign professionals to fight the coronavirus. The hollow training ...	#rdrj @bandnewsfmrio fiocruz trains foreign professionals fight hollow training	-22.9110137	-43.2093727
3007	UpCanuck	1079435246414761985	"RT @burningw0rds: @StephenMcDonell Coronavirus data: 

SARS data: 

It’s still too early to f…"		Thu Feb 06 23:59:54 +0000 2020	2020	2	"RT @burningw0rds: @StephenMcDonell Coronavirus data: 

SARS data: 

It’s still too early to f…"	@burningw0rds @stephenmcdonell data sars data still early f	No latitude	No longitude
3008	Less69	58909070	"RT @globovision: Brasil capacita a nueve países latinoamericanos en diagnóstico de coronavirus | #InternacionalesGV | 

"	Caracas	Thu Feb 06 23:59:53 +0000 2020	2020	2	RT @globovision: Brazil trains nine Latin American countries in coronavirus diagnosis | #InternacionalesGV |	@globovision brazil trains nine latin american countries diagnosis #internacionalesgv	10.506098	-66.9146017
3009	el_poeta_lugo	207040328	RT @apontedavid: Muere Li Wenliang, médico que trató de alertar sobre brote de coronavirus vía @El_Universal_Mx	Mérida, Yucatán	Thu Feb 06 23:59:53 +0000 2020	2020	2	RT @apontedavid: Li Wenliang, a doctor who tried to alert about the coronavirus outbreak via @El_Universal_Mx, dies	@apontedavid li wenliang doctor tried alert outbreak @el_universal_mx dies	20.9670759	-89.6237402
3010	kegeiger	18677472	"RT @CalgaryBornBred: @PattyHajdu @JustinTrudeau @FP_Champagne ""It's just a flu""
#coronavirus
#coronavirusCanada 
#CoronaVirusFacts "		Thu Feb 06 23:59:53 +0000 2020	2020	2	"RT @CalgaryBornBred: @PattyHajdu @JustinTrudeau @FP_Champagne ""It's just a flu""
#coronavirus
#coronavirusCanada 
#CoronaVirusFacts "	@calgarybornbred @pattyhajdu @justintrudeau @fp_champagne flu #coronaviruscanada #coronavirusfacts	No latitude	No longitude
3011	Fredilparigino	77025319	"It was ""quarantine zone field hospital"" like this one in #Wuhan that catapulted Spanish flu case rates into stratos… "	Paris, France	Thu Feb 06 23:59:53 +0000 2020	2020	2	"It was ""quarantine zone field hospital"" like this one in #Wuhan that catapulted Spanish flu case rates into stratos… "	quarantine zone field hospital like one #wuhan catapulted spanish flu case rates stratos	48.8566969	2.3514616
3012	RahWalker_	2434499768	"RT @kyodo_english: #BREAKING: Confirmed coronavirus cases top 30,000 in China

"	by @Warlock_sama 's side	Thu Feb 06 23:59:53 +0000 2020	2020	2	"RT @kyodo_english: #BREAKING: Confirmed coronavirus cases top 30,000 in China

"	@kyodo_english #breaking confirmed cases top 30,000 china	No latitude	No longitude
