	Username	UserID	Tweet	Reply_to	Location	Date	Coordinates
1974	mebennui	22659416	"CDC confirms first US case of Wuhan coronavirus
  Are we worried about this?"		#Resistance	Tue Jan 21 23:59:46 +0000 2020	
1975	maver23	43606388	#Coronavirus @realDonaldTrump  @DeptSaludPR 		San Juan, USA	Tue Jan 21 23:59:43 +0000 2020	
1976	DanGamboaB	137059347	"Así va el mapa de la expansión del CoronaVirus en a China. Literalmente mi ciudad está rodeada. 

¿Quien me da posa… "		Changsha, China	Tue Jan 21 23:59:43 +0000 2020	
1977	eugenegu	65497475	It would be interesting to see if the Wuhan coronavirus binds to the Angiotensin-converting enzyme 2 (ACE2) recepto… 		eugene@coolquit.com	Tue Jan 21 23:59:43 +0000 2020	
1978	PandeezBlack	2545376052	So i am a huge hypochondriac and I've already got shit to prevent myself from catching #coronavirus get face masks… 		Phoenix, AZ	Tue Jan 21 23:59:41 +0000 2020	
1979	LuchemosNP	1855103160	Dorime 			Tue Jan 21 23:59:41 +0000 2020	
1980	BreitbartTexas	2336823235	CBP Enacts ‘Enhanced Health Screening’ as Chinese Coronavirus Comes to U.S. via @BreitbartTexas		Texas	Tue Jan 21 23:59:41 +0000 2020	
1981	ocampot	20020241	El virus de palacio nacional lleva mas muertes que #coronavirus, tan solo 35,000 durante 2019 		Baja California	Tue Jan 21 23:59:40 +0000 2020	
1982	notaerztin	272639548	RT @mariasiss: Novel #coronavirus complete genome from the #Wuhan outbreak now available in GenBank via @NCBI		Eleuthera	Tue Jan 21 23:59:40 +0000 2020	
1983	ErikaMontecinos	25527080	Ya empezó el pánico en EE.UU por el coronavirus 		Santiago, Chile	Tue Jan 21 23:59:39 +0000 2020	
1984	MamaColandene	825876614	@RepDeSaulnier CDC Confirms First U.S. Case of Deadly China Virus via @BreitbartNews	2968007206.0	Haymarket VA - Walnut Creek CA	Tue Jan 21 23:59:39 +0000 2020	
1985	Barrywais	113487709	Coronavirus: síntomas del nuevo germen que viene de China para no confundirlo con un resfriado 		Torrejon de Ardoz	Tue Jan 21 23:59:38 +0000 2020	
1986	heavehoorg	915186104	"1st Case Of Coronavirus In U.S. Detected In Traveler From China : Goats and Soda 

"		United States	Tue Jan 21 23:59:37 +0000 2020	
1987	laurelcg	607844378	RT @lasillarota: ¿Te preocupa que el #coronavirus llegue a #México? 			Tue Jan 21 23:59:37 +0000 2020	
1988	HeleneFernand16	1192608471977472000	RT @lonbuen: Child from China tests positive for coronavirus in Cebu City 			Tue Jan 21 23:59:36 +0000 2020	
1989	Mr_Conde	14254380	Olha.  Bem observado.  Bem próximo ao carnaval ! 😱 		RIO DE JANEIRO - BRASIL	Tue Jan 21 23:59:35 +0000 2020	
1990	victoria_pork	3022275878	Coronavirus from China has made its way to the United States 		Hong Kong	Tue Jan 21 23:59:34 +0000 2020	
1991	guichoglezmacip	585023829	"RT @ptiburon: 😢😷 
""Confirman el primer caso de coronavirus en EE.UU.""  "			Tue Jan 21 23:59:33 +0000 2020	
1992	AndreLimon1619	4814056957	"RT @AnimalMX: ¿De dónde surgió el #coronavirus y qué está ocurriendo en China? 
Hay 217 casos y tres muertes confirmadas. 
"			Tue Jan 21 23:59:32 +0000 2020	
1993	SpencerFernando	613556386	RT @SpencerFernando: With Coronavirus Spreading, Canada Must Restrict Incoming Flights From China. 		Winnipeg, Manitoba	Tue Jan 21 23:59:31 +0000 2020	
1994	EvilMorty242420	1202743304707809281	"RT @07h10am: news: the US has confirmed its first case of the virus Coronavirus

me: "			Tue Jan 21 23:59:31 +0000 2020	
1995	jesus_8274	719227996385755136	RT @teleSURtv: #China 🇨🇳 | Aumentan a 291 los casos confirmados de coronavirus de acuerdo a un informe de la #CNSCH 👉		Venezuela	Tue Jan 21 23:59:31 +0000 2020	
1996	JuarezColdplay	1073786757706121216	"RT @CulturaColectiv: ¿Acaso se trata de un cuento de terror? 🦇

"		 CDMX 	Thu Jan 23 21:59:59 +0000 2020	
1997	CatherineMaheo	458228935	Coronavirus  1 femme atteinte en France mais «Aucun cas douteux» recensé en France, selon Agnès Buzyn 		 france	Thu Jan 23 21:59:59 +0000 2020	
1998	chanwooro	920337710883201025	RT @988Patrick: It’s not a joke . Share guys and stay safe #coronavirus 		in chanwoo’s dimple	Thu Jan 23 21:59:59 +0000 2020	
1999	garrixlud	811495722298343424	RT @siwuol_: rt to save life #coronavirus 		Italy	Thu Jan 23 21:59:59 +0000 2020	
2000	M2001mc	2966239973	RT @siwuol_: rt to save life #coronavirus 		jk's arms	Thu Jan 23 21:59:58 +0000 2020	
2001	canaltn8	143545821	#AHORA Conferencia de prensa - MINSA informa sobre vigilancia permanente ante el Coronavirus 		Nicaragua	Thu Jan 23 21:59:58 +0000 2020	
2002	alain8693	84686586	"#coronovirus  #aliexpress 
quand tu tapes coronavirus sur aliexpress
ils sont déjà prêt "		ici	Thu Jan 23 21:59:58 +0000 2020	
2003	hijumpn	199864858	Omg, people are eating bats?! Ya, that’s a problem. 		California	Thu Jan 23 21:59:57 +0000 2020	
2004	sskurrtt_	949292316941942784	"RT @thelastjaedi: please read this and stay safe everyone❤ 

#CoronavirusOutbreak #coronavirus "			Thu Jan 23 21:59:57 +0000 2020	
2005	GrovelandJohn	3121242095	Videos Show Chinese People Eating Bats As Experts Link Animal to Coronavirus Outbreak 		Groveland, IL	Thu Jan 23 21:59:57 +0000 2020	
2006	Adriana87581772	1219317763765948416	RT @CaraotaDigital: #Comunicado | Cruz Roja Venezolana lanzó recomendaciones sobre el coronavirus chino --			Thu Jan 23 21:59:56 +0000 2020	
2007	SamuelMatoi	551241629	Banda, entren en pánico 		Tanque de Latex  	Thu Jan 23 21:59:56 +0000 2020	
2008	velianaylor	274261470	"RT @TheTorontoSun: CAUGHT ON CAMERA: Eating a bat amid coronavirus epidemic! WTH?! Talk about going batty!
WATCH: h…"			Thu Jan 23 21:59:56 +0000 2020	
2009	nkadlit	1081512980	RT @988Patrick: It’s not a joke . Share guys and stay safe #coronavirus 		West Nusa Tenggara, Indonesia	Thu Jan 23 21:59:56 +0000 2020	
2010	og_addie	339604045	RT @siwuol_: rt to save life #coronavirus 			Thu Jan 23 21:59:56 +0000 2020	
2011	AlbertBatlayeri	225002807	"@WaveFunctionPhi Yes, everybody in this video is fake.

I heard, somebody in #Texas already had this 'fake'… "	8.727502230718833e+17	Moluccas, Indonesia	Thu Jan 23 21:59:55 +0000 2020	
2012	lannistersfwre	1087467792012660737	"os chineses preparando a sopa de morcego com coronavirus
"		house lannister	Thu Jan 23 21:59:55 +0000 2020	
2013	67_contreras	494363443	"RT @raymacaricatura: Rayma TODAY 🇻🇪
CoronaVirus en Venezuela 😷🤮 "		Mpio Libertador	Thu Jan 23 21:59:55 +0000 2020	
2014	vantaegji	1101562513173463042	RT @siwuol_: rt to save life #coronavirus 		❥ purpleworld + blackbear.	Thu Jan 23 21:59:55 +0000 2020	
2015	ayangsejong	870513643342798848	RT @siwuol_: rt to save life #coronavirus 		day6; dreamcatcher; kdramas	Thu Jan 23 21:59:54 +0000 2020	
2016	periodicovzlano	290395312	» Coronavirus hace de las suyas en China y podría propagarse (Detalles) 		Venezuela	Thu Jan 23 21:59:54 +0000 2020	
2017	Vonamor_Human	1043968713941225472	RT @jornalextra: Sopa de morcego pode ter disseminado coronavírus na China 		Ela,ella,она/🇧🇷🇷🇺🇪🇸	Thu Jan 23 21:59:54 +0000 2020	
2018	dianacvq_	1065694497743560704	RT @pictoline: El #coronavirus de Wuhan (China): una breve explicación 😨 		alive in bs as ;🇻🇪.	Thu Jan 23 21:59:54 +0000 2020	
2019	rayoshony	1406795365	"RT @DiariodeMorelos: Se trata de un estudiante de nacionalidad china, quien arribó a la capital michoacana hace diez días 👇

"			Thu Jan 23 21:59:54 +0000 2020	
2020	cdaubitz	613762727	"coronavirus in Texas.

"		Texas, USA	Thu Jan 23 21:59:53 +0000 2020	
2021	Salomerainbow	248439814	RT @BFMTV: Des internautes soupçonnent la soupe à la chauve-souris d'être à l'origine du coronavirus chinois @bengallerey 		Paris / Casablanca	Thu Jan 23 21:59:53 +0000 2020	
2022	idawhannadoyou	2473143948	"RT @JackPosobiec: Singapore, Vietnam Report Cases of Coronavirus
"			Thu Jan 23 21:59:53 +0000 2020	
2023	JopublicBrexit	2737592411	RT @boblister_poole: Nigel Farage ‘astonished’ at UK government’s response to coronavirus 'just a leaflet?!' 		east midlands	Thu Jan 23 21:59:53 +0000 2020	
2024	luzsanc83646985	1147269952463880192	"RT @DisTrumpia: Are you fucking kidding me?

Trump: Chinese coronavirus 'totally under control' via @politico"			Thu Jan 23 21:59:53 +0000 2020	
2025	graceb1508	2980964188	RT @siwuol_: rt to save life #coronavirus 			Thu Jan 23 21:59:53 +0000 2020	
2026	1bambaf	3556526363	RT @siwuol_: rt to save life #coronavirus 		''ˡᵒᶜᵃᵗⁱᵒⁿ''	Thu Jan 23 21:59:52 +0000 2020	
2027	Pinkie525	40169810	"@thespybrief Oh, hell. Just because it says ""novel"" coronavirus, I guess that doesn't mean it's only in a newly dis… "	9.051549648294625e+17		Thu Jan 23 21:59:52 +0000 2020	
2028	LirMihn	156183005	Wall Street headed for its THIRD consecutive LOSING session Thursday amid fears that efforts to curtail a lethal vi… 		#LivingInTheUpsideDown	Thu Jan 23 21:59:52 +0000 2020	
2029	NEREYESM	1024803949	RT @AFPespanol: #INFOGRAFÍA Epidemia de coronavirus: casos de infecciones confirmadas en el mundo #AFP @AFPgraphics 			Thu Jan 23 21:59:52 +0000 2020	
2030	ocekrm	1626491887	RT @Le_Figaro: 🔴 FLASH - Un premier cas suspect de coronavirus sur le sol français 			Thu Jan 23 21:59:51 +0000 2020	
2031	CastleInsider	1137384166889283584	Shanghai Disneyland Changes Refund Policy Amid Coronavirus Outbreak 		Orlando, FL	Thu Jan 23 21:59:50 +0000 2020	
2032	nubazxiii	1044407274	RT @988Patrick: It’s not a joke . Share guys and stay safe #coronavirus 		Bangi, Malaysia	Thu Jan 23 21:59:50 +0000 2020	
2033	hyungwoneyx	1219885170	RT @siwuol_: rt to save life #coronavirus 		MX, Astro, VIXX, NCT, ATEEZ ♡	Thu Jan 23 21:59:50 +0000 2020	
2034	sergiomurillo_1	150890549	RT @hectorguilleng: El AH1N1 y el coronavirus después de conocerse en el Seguro social. 		De dónde se rompen las olas 	Thu Jan 23 21:59:49 +0000 2020	
2035	NancyGaleassi	782754461303267332	RT @DailyCaller: Is This Objectively Disgusting Soup What’s Causing China’s Disease Outbreak? 		Missouri, USA	Thu Jan 23 21:59:49 +0000 2020	
2036	CalillisW	1103675995	RT @BFMTV: Des internautes soupçonnent la soupe à la chauve-souris d'être à l'origine du coronavirus chinois @bengallerey 		Martinique	Thu Jan 23 21:59:49 +0000 2020	
2037	j_l_daniel	1194403552761958402	"RT @JewishWorker: My brain every time I see ""coronavirus"" "		Kentucky, USA	Thu Jan 23 21:59:49 +0000 2020	
2038	isatismktg	56521250	"RT @emma_ducros: Les gars, pas coronovirus, mais #coronavirus. 
Moyen mnémotechnique : comme la bière. "		Montréal, Magog, Canada	Thu Jan 23 21:59:48 +0000 2020	
2039	rzknvl	235051177	RT @siwuol_: rt to save life #coronavirus 		Lampung, Indonesia	Thu Jan 23 21:59:48 +0000 2020	
2040	wajjs_	3131894091	RT @montypython: How to prepare for a pandemic #coronavirus #montypython 		I'M TIRED	Tue Mar 10 02:29:58 +0000 2020	
2041	EgyIndependent	36637698	"#AMAY| Severe shortage of face masks in Egypt amid Coronavirus fears, prices up by 500%
"			Mon Feb 17 11:59:44 +0000 2020	
2042	Bravoalonso97	2241362174	RT @iresimpsonsfans: Ireland prepares for the Coronavirus 		San jorge de Heres (Gozón)	Tue Mar 03 22:59:57 +0000 2020	
2043	vilsouvenir__	69376986	Que manda decir el elegido que la agarremos al suave, que como en El Salvador todo es virtual, ya instaló el avast… 		El Salvador	Thu Jan 30 15:59:59 +0000 2020	
2044	globaldefence	157605748			Deutschland	Thu Jan 30 15:59:59 +0000 2020	
2045	GoldCore	31108229	"#U.S. #economy growing moderately in fourth quarter

#gold #silver #bullion #metals #Goldnomics #safe-haven"		Dublin City, Ireland	Thu Jan 30 15:59:59 +0000 2020	
2046	ASTRALCOMLLC	1141039734			Long Beach, CA	Thu Jan 30 15:59:59 +0000 2020	
2047	paoloigna1	1341462944	Per evitare qualsiasi errore il test sarà ripetuto allo #Spallanzani di Roma...Controlli e attenzione al massimo...… 			Thu Jan 30 15:59:59 +0000 2020	
2048	ShutDwnRandomz	749002849015574528	RT @KaizokuNigga: This nigga is our one and only hope against the coronavirus 		Another Level	Thu Jan 30 15:59:59 +0000 2020	
2049	Zwoodbutcher	737294036	RT @Chris_1791: 'Outsiders forbidden': Coronavirus kills 38 in biggest single-day jump since outbreak #News #China…		Border/Language/Culture	Thu Jan 30 15:59:59 +0000 2020	
2050	JPCKC	2833060309	"@TurtlesgaloreMR @ElliottKaybooks NPR just talked about that.
"	8.18498447091372e+17	Anthem, AZ	Thu Jan 30 15:59:59 +0000 2020	
2051	vinicius_betim	1032660081396072448	"RT @tecladomecanico: e o cristiano ronaldo que ta com coronavírus 

KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK "		Curitiba, Brasil	Thu Jan 30 15:59:59 +0000 2020	
2052	chayniesm	1146104317226577920	"RT @Magnethic_flux: DOH: stay away from crowded places to lessen the risk of coronavirus

filipinos who commute: "		ust • letran	Thu Jan 30 15:59:58 +0000 2020	
2053	OfKek2	1000511522106421248	RT @HuckNBuck2: Gotta love ⁦@TruNews⁩  		Heartland	Thu Jan 30 15:59:58 +0000 2020	
2054	januszch1691	942857006091816961	RT @sport_tvppl: Epidemia #coronavirus storpeduje sportowy kalendarz❓🚨 #tvpsport 		Wrocław, Polska	Thu Jan 30 15:59:58 +0000 2020	
2055	yoox5135	44033036	"サンタ・チェチーリア音楽院の東洋人への差別的扱いを報じたイタリアのラレプブリカ紙。

Roma, psicosi coronavirus. Il Conservatorio di Santa Cecilia impone: ""Vi… "	44033036.0	Waseda	Thu Jan 30 15:59:58 +0000 2020	
2056	NeuCare	71858540	RT @LizSzabo: Limited data may be skewing assumptions about severity of coronavirus outbreak, experts say via @stat…		Lawrence, KS	Thu Jan 30 15:59:57 +0000 2020	
2057	minhaoperadora	783159774	Fabricante construiu estações 5G em três dias para auxiliar o hospital local / #saude… 			Thu Jan 30 15:59:57 +0000 2020	
2058	damzmolina	551983120	"RT @rtve: El coronavirus contagia a la economía China, que podría perder hasta 1,5 puntos, según los expertos.

"		ecuador	Thu Jan 30 15:59:57 +0000 2020	
2059	carlosgorostia1	378089529	RT @GustavoVelazque: Paraguayos están en el crucero retenido en Italia por posible caso de coronavirus 			Thu Jan 30 15:59:57 +0000 2020	
2060	selaromselarom	485807929	Coronavirus: 5 de los aspectos del virus que surgió en China que más preocupan a los expertos por @eluniversocom			Thu Jan 30 15:59:57 +0000 2020	
2061	AnnieClaireBO	291626846	Listening in to the special house committee on China-Canada relations. So far a lot has focused on coronavirus, but… 		Ottawa	Thu Jan 30 15:59:57 +0000 2020	
2062	KateODriscoll81	919529171109466112	@C_Phillips_Pet @DjDarroo @CP24 The number of coronavirus cases (in just one month), has already topped the number… 	38478541.0	Dun Laoghaire-Rathdown, Ireland	Thu Jan 30 15:59:57 +0000 2020	
2063	trizshamarieee	447806070	"RT @Magnethic_flux: DOH: stay away from crowded places to lessen the risk of coronavirus

filipinos who commute: "		south • ustamv	Thu Jan 30 15:59:57 +0000 2020	
2064	ChitrakarSanam	493172839	RT @PDChina: Respect! Medics are catching some sleep in the hospital amid the on-going fight with the novel #coronavirus. 		Kathmandu, Nepal	Thu Jan 30 15:59:56 +0000 2020	
2065	DoronGaH	16914001	RT @KaizokuNigga: This nigga is our one and only hope against the coronavirus 			Thu Jan 30 15:59:56 +0000 2020	
2066	Bill_Rodrigues_	966086226565574662	RT @esquizochanel: O coronavirus chegando pra infectar o povo brasileiro 		Tangará da Serra, Brasil	Thu Jan 30 15:59:56 +0000 2020	
2067	MatheusSMoreira	23237194	"RT @solineura: incrível como esse video eh capaz de curar o coronavirus

"		Passa Vinte	Thu Jan 30 15:59:56 +0000 2020	
2068	carolyonne89	3879475461	Les urgences prêtes pour une éve... #ACTUALITES #Désinformation #Emplois #Famille #France #Medias #Politique #Sante		Yonne, Bourgogne	Thu Jan 30 15:59:56 +0000 2020	
2069	dev_discourse	937962626222497793	Coronavirus outbreak: China assures India of cooperation in epidemic prevention and control 		National Capital Region	Thu Jan 30 15:59:56 +0000 2020	
2070	realMortySR	936514876595425280	"Gerçek olamaz ?
#CoronaVirus "			Thu Jan 30 15:59:56 +0000 2020	
2071	KemenkesRI	161236190	"Ada 2 skenario yg akan dilakukan dlm proses evakuasi:

1) Mengevakuasi mereka dari Huebei, lalu menjemputnya diluar… "	161236190.0	Jakarta, Indonesia	Thu Jan 30 15:59:55 +0000 2020	
2072	ShOoFlYpIeFLA	788275020	RT @SusanKnowles: #BreakingNews #ThursdayThoughts #CarterPage #FBStock #GameOver #coronavirus #Romney #BibleReading &amp; more 🇺🇸🇺🇸🇺🇸 			Thu Jan 30 15:59:55 +0000 2020	
2073	cenko_0793	1106062694	RT @OuestFrance14: INFO OUEST-FRANCE. Suspicion d’un cas de coronavirus à Caen #Caen #Virus #coronavirus via @ouest…			Thu Jan 30 15:59:55 +0000 2020	
2074	4K4sQ95jdlqbncx	1185572587939614720	@SAlghobari @AdelAljubeir كان اذكى بان منحهم اقامات يجددونها ب ٩الف سعودي سنويا ومثلها مقابل التامين الصحي والوكيل… 	517977039.0		Thu Jan 30 15:59:55 +0000 2020	
2075	lanzone_mirta	1167510078649487361	RT @Mateosmatat: Expertos temen que el número de infectados por el coronavirus en China sea mucho mayor que el registrado - Infobae 			Sat Jan 18 11:59:54 +0000 2020	
2076	RZLHongKong	969788491	RT @SCMPNews: China coronavirus: four new cases confirmed in Wuhan, but study says 1,723 people may have symptoms 		Hong Kong	Sat Jan 18 11:59:42 +0000 2020	
2077	CaraotaDigital	171299971	Aeropuertos estadounidenses comenzarán a examinar a pasajeros que lleguen de #China | Entérate la razón 🌱.!		Caracas - Venezuela	Sat Jan 18 11:59:33 +0000 2020	
2078	PabloDiez_ABC	426379678	Nuevos casos en #China de la misteriosa neumonía parecida al #SARS: cuatro en Wuhan, epicentro de la enfermedad, do… 		Pekín - Beijing	Sat Jan 18 11:59:18 +0000 2020	
2079	lauriechenwords	4111465739	RT @SCMPNews: China coronavirus: at least three suspected cases found in Shenzhen, Shanghai, sources say 		Hong Kong / online	Sat Jan 18 11:58:55 +0000 2020	
2080	davi326	96089691	RT @SCMPNews: China coronavirus: four new cases confirmed in Wuhan, but study says 1,723 people may have symptoms 		London, England	Sat Jan 18 11:58:45 +0000 2020	
2081	nrc	3103641	Een onbekend coronavirus maakte tientallen mensen ziek in de Chinese miljoenenstad Wuhan. Er lijkt geen reden voor… 		24 landen	Sat Jan 18 11:58:44 +0000 2020	
